-25.579971,659.386597,2615.584229;-54.997437,420.090240,2637.177979;-58.126919,240.269455,2660.502197;-213.676941,421.270935,2624.989990;-345.961792,187.173462,2711.970215;-463.987946,-35.953064,2639.126953;103.682068,418.909546,2649.365967;230.919037,184.707550,2754.262451;338.210541,-29.067154,2728.246338;-166.629532,61.232712,2675.732910;-218.444550,-408.169617,2733.526611;-266.171844,-810.574951,2860.583740;44.116730,59.664627,2691.919922;85.555328,-399.132019,2756.999512;119.077957,-843.766602,2892.364502
-27.859684,662.178467,2612.711426;-60.387337,421.574036,2642.979492;-61.618244,240.799576,2663.492188;-226.397217,421.811584,2635.111328;-395.983612,188.508621,2687.004395;-510.901184,2.529572,2625.593750;105.622559,421.336487,2650.847656;259.692383,199.279526,2750.414307;383.263397,-2.021973,2711.842529;-168.426498,60.176193,2679.000977;-218.301422,-408.991821,2737.495850;-268.283295,-817.080078,2864.205078;42.728188,59.874039,2689.008789;86.107437,-401.028198,2753.327881;119.269165,-845.539062,2889.178711
-31.865917,661.193054,2612.896973;-68.352562,418.473938,2649.906494;-65.567589,238.745911,2667.869141;-241.442841,415.240417,2644.389404;-457.301819,185.395630,2698.690186;-565.577393,42.645645,2622.713135;104.737724,421.707458,2655.423584;276.743317,227.906036,2751.622559;426.559937,56.598923,2718.706055;-165.589752,57.097336,2682.554932;-218.106461,-409.699158,2740.291016;-269.299225,-820.606812,2867.565674;40.024521,60.938431,2689.108643;86.476898,-400.646729,2750.415771;120.252472,-844.172241,2887.337891
-32.065178,662.650146,2610.579102;-71.900368,420.406372,2649.562744;-67.278236,239.474884,2667.751221;-249.720032,415.583954,2646.779541;-446.940887,238.896622,2713.617920;-607.169373,95.145126,2607.189209;105.919289,425.228821,2652.345947;311.881561,270.289490,2732.771973;463.067535,95.533569,2709.451660;-165.201752,55.762360,2684.334717;-217.793686,-409.512695,2740.450684;-269.264679,-821.494446,2868.532471;39.889534,61.324402,2687.544678;86.697098,-400.022827,2749.036377;119.149925,-840.228027,2884.943848
-32.109077,663.097839,2608.041260;-75.820992,441.105896,2646.765137;-69.139275,250.261292,2666.108887;-257.072418,434.780701,2646.968750;-467.620483,309.956787,2702.288818;-647.203369,169.673492,2613.742920;105.430458,447.431152,2646.561523;284.490692,308.738251,2721.175293;501.189392,142.769806,2696.119629;-165.039154,55.836838,2685.567871;-217.143539,-409.247314,2741.156738;-268.860901,-821.000244,2869.714355;40.124039,62.996506,2685.337402;87.753540,-398.216553,2746.271973;114.922112,-821.433105,2875.497803
-34.887138,663.592529,2607.725830;-78.538513,441.028076,2648.447998;-71.252434,250.463898,2666.463135;-263.129456,434.146973,2650.316162;-525.175781,304.505829,2700.459229;-667.338928,229.966949,2615.233887;106.052429,447.909180,2646.579834;306.067657,324.505920,2711.620850;524.829590,213.885620,2692.060547;-165.754913,56.105286,2685.508545;-216.915588,-409.509552,2740.578857;-268.999298,-821.109131,2869.312744;37.822205,63.694153,2683.447998;85.908356,-395.838959,2747.828613;115.950775,-825.202576,2877.620117
-35.829678,664.581543,2606.993896;-80.093796,449.027740,2651.264404;-72.410454,254.953857,2668.172119;-266.195465,441.862793,2653.592041;-544.378540,339.276611,2695.254639;-690.361694,300.166046,2613.655518;106.007858,456.192688,2648.936768;347.538818,337.903381,2704.699219;540.001831,268.969452,2668.257324;-166.628738,56.956741,2686.354248;-217.142944,-409.059570,2741.310791;-268.737488,-819.787537,2869.198730;37.174522,64.803223,2683.805420;85.005280,-394.703583,2748.179688;115.162796,-825.742737,2879.342285
-38.381199,666.044922,2606.965820;-81.432312,449.957581,2655.587402;-74.360138,256.682465,2670.320557;-269.332794,443.440613,2660.291504;-552.367188,373.120361,2692.933838;-701.510254,352.017700,2623.417969;106.468185,456.474487,2650.883301;386.485535,394.889679,2699.622070;566.129883,326.246704,2657.890869;-170.419189,59.830475,2687.635742;-217.191528,-408.260406,2741.331787;-268.593842,-818.306763,2869.331055;35.843269,66.984238,2682.471680;84.064835,-393.067749,2748.577637;113.374107,-822.867432,2879.857422
-41.032166,669.578979,2605.677490;-82.431854,456.366394,2658.951904;-75.581322,262.325928,2672.500244;-270.040222,450.165863,2665.009033;-555.656982,393.809570,2690.655762;-709.738281,408.237579,2616.455078;105.176529,462.566925,2652.894775;391.477356,398.609589,2694.833252;563.259399,386.493073,2635.659424;-171.916458,64.875122,2689.380127;-217.071869,-407.048035,2741.544678;-268.993866,-820.454102,2868.682861;34.454872,71.695801,2682.717041;82.556328,-385.103363,2746.866699;113.752007,-819.821045,2881.027832
-42.298798,669.401855,2606.785889;-82.967117,460.047302,2660.501953;-76.313538,264.609039,2672.812744;-271.495087,454.043243,2667.078857;-556.352173,408.426361,2688.990234;-719.771851,453.835297,2598.505127;105.560852,466.051361,2653.925049;395.080505,412.500214,2690.761963;569.648621,449.365540,2621.906006;-172.579208,65.893097,2688.713867;-216.875259,-405.410065,2742.109619;-269.132111,-818.298950,2868.668457;33.259289,72.448456,2681.533203;82.114258,-386.611206,2747.480957;112.840805,-818.244507,2880.300293
-42.669464,670.583130,2607.291992;-81.368591,465.078827,2662.657471;-76.115952,267.828583,2673.490967;-268.769043,460.571472,2671.451904;-524.335083,441.645477,2698.188721;-728.026123,498.821869,2585.538330;106.031891,469.586182,2653.863037;391.169678,431.126404,2688.907227;581.167236,513.924316,2610.443604;-173.616440,68.106934,2689.146484;-217.220093,-403.440063,2743.121094;-269.362213,-815.981201,2871.086182;31.889812,73.049744,2679.502441;80.285683,-384.258575,2745.451904;111.483253,-817.986206,2879.843018
-44.606174,673.437256,2607.117676;-80.518555,465.923340,2662.006348;-75.821182,268.444946,2673.011719;-267.990662,461.938904,2670.528320;-510.670746,457.360931,2697.483643;-724.644592,543.047974,2594.954102;106.953568,469.907776,2653.484375;389.711670,449.321075,2684.727295;574.993591,558.275208,2598.938721;-173.706604,68.786301,2688.680176;-217.538193,-402.993652,2743.375732;-269.770935,-815.738647,2872.941406;31.458981,73.146774,2679.354004;80.506317,-385.798218,2746.440918;111.944931,-820.036377,2880.016602
-44.804817,674.390259,2608.576904;-80.725395,466.373199,2660.724121;-76.762924,270.768646,2671.662109;-268.695435,463.014282,2668.752197;-516.801147,457.213379,2692.268799;-736.744751,587.064453,2552.356201;107.244667,469.732117,2652.696045;392.551544,448.217712,2682.214355;576.827576,613.216797,2611.128662;-176.675262,73.307922,2687.036621;-218.053162,-403.885010,2744.434814;-269.767700,-816.601501,2876.429443;31.074368,77.020264,2678.163574;80.681519,-382.450958,2746.420410;111.454849,-813.523254,2878.953613
-47.333092,675.097412,2609.586670;-81.175209,462.144531,2660.448486;-77.240639,269.223633,2671.491455;-269.953888,458.819214,2669.616699;-524.494995,448.771973,2687.981445;-736.656067,597.171692,2541.639404;107.603462,465.469849,2651.280273;395.375336,448.785828,2677.208740;525.108032,595.904297,2614.779297;-177.028931,74.475677,2687.571777;-217.745209,-402.562469,2745.193604;-269.773102,-815.481628,2877.530518;30.416794,78.129791,2677.497070;80.219482,-380.071625,2746.236084;110.725159,-810.654541,2878.802490
-51.478943,677.161255,2612.524170;-82.832596,453.505066,2659.777100;-77.987335,264.336578,2670.726074;-271.669495,449.269257,2670.160156;-530.759094,434.982758,2685.953857;-733.641235,584.447021,2558.178955;106.004288,457.740875,2649.394043;397.882385,438.666809,2662.086426;598.695251,635.647339,2610.019531;-176.304794,72.854034,2687.347412;-217.142395,-399.860077,2746.740967;-269.647644,-815.522461,2879.157227;30.020639,77.482147,2676.002686;77.322090,-376.819977,2745.778076;110.260406,-809.464600,2878.394043
-54.928772,674.994385,2614.687744;-87.860229,438.665100,2659.472656;-80.824722,256.495361,2670.529053;-278.591492,432.107117,2672.788818;-540.056763,407.051239,2671.117432;-724.188477,583.967896,2569.781250;102.871033,445.223083,2646.156494;385.675598,399.894623,2664.785400;599.558167,628.907410,2624.253662;-177.248978,70.768311,2688.808594;-216.998489,-400.010437,2749.529785;-269.346008,-817.406555,2881.853760;29.670557,77.882919,2674.362305;77.577942,-377.005188,2744.826416;109.887451,-804.058228,2875.886475
-55.099689,673.232727,2618.000488;-93.335823,422.939178,2656.699219;-84.115730,247.875015,2669.584229;-284.505493,413.858459,2670.117920;-553.635193,373.705078,2673.626465;-700.539551,541.003357,2556.066406;97.833855,432.019897,2643.280518;380.393829,373.741516,2662.389160;582.016602,578.935852,2625.427979;-178.297028,67.899216,2689.727295;-216.194244,-397.274841,2754.721436;-269.235046,-817.320496,2883.052002;28.505756,77.722488,2675.211182;77.630302,-377.727539,2745.583740;110.229752,-803.079956,2875.973389
-81.465668,672.388062,2625.483398;-95.407806,440.493774,2654.599121;-85.348969,241.685455,2671.013428;-273.889221,432.435425,2666.372559;-553.327515,323.860596,2659.312988;-697.621033,524.506470,2548.673828;83.073624,448.552124,2642.825684;329.596313,306.575806,2649.216797;547.799072,495.999634,2621.988037;-178.206696,38.230499,2694.216553;-220.105499,-411.283508,2776.349365;-269.799316,-815.659607,2873.300293;27.626431,47.523773,2680.638916;75.809769,-394.058289,2777.102783;120.902771,-808.069336,2878.798096
-90.032692,672.377441,2641.406250;-93.842331,449.353088,2662.417725;-85.408211,238.358994,2677.497559;-266.300568,443.086670,2671.195312;-528.234009,301.456482,2645.405273;-693.434631,508.808838,2566.938477;78.615921,455.619507,2653.640137;317.153381,291.730286,2657.065430;558.300964,446.092163,2614.613281;-179.954422,23.623032,2697.818604;-222.483444,-415.480652,2799.197021;-273.874390,-812.102173,2868.281982;26.006252,31.106766,2687.336182;74.441635,-402.325256,2800.675049;124.558777,-809.381714,2880.693848
-77.083221,643.556885,2636.847656;-85.299660,431.446411,2660.120117;-83.406311,214.829330,2680.206055;-254.857315,430.566833,2666.617188;-500.368896,277.353271,2648.807861;-690.629517,471.578064,2573.074463;84.258003,432.325989,2653.623047;308.909698,275.256836,2670.110107;568.171875,396.104004,2607.837158;-184.638504,-2.322723,2704.243652;-228.585495,-437.905090,2808.449463;-276.588440,-834.684082,2872.903320;21.612572,-1.252777,2696.340332;72.340401,-426.901581,2828.130127;122.269005,-829.209961,2881.630859
-69.389732,624.993286,2634.469727;-78.848442,415.149475,2658.757324;-81.616745,195.775574,2681.565430;-246.927505,417.611633,2662.038818;-474.778748,241.227371,2657.885742;-684.130066,412.026611,2568.708008;89.230614,412.687317,2655.475830;300.379272,245.084946,2679.559570;572.900757,333.016663,2606.437256;-187.553421,-22.087021,2706.387695;-227.370300,-456.473206,2811.555908;-274.700165,-827.129578,2867.825928;18.783337,-25.109634,2702.359375;77.269455,-450.970825,2827.969727;124.253998,-828.302490,2879.207764
-66.126244,615.196228,2632.285889;-73.156906,405.249451,2657.282959;-76.452011,184.394775,2680.936279;-240.511368,407.778687,2657.584961;-438.894348,215.618866,2666.428467;-663.895630,344.518829,2558.997559;94.197556,402.720245,2656.980957;281.175964,213.537994,2689.294189;560.976868,249.832809,2611.803223;-182.935394,-34.900436,2704.775879;-223.495956,-468.362854,2810.734131;-266.699402,-814.489380,2862.246338;23.441166,-38.019394,2704.403320;88.223267,-461.914490,2832.619873;132.294128,-816.646545,2877.634033
-63.578434,614.259888,2640.679443;-68.659142,401.834259,2660.414795;-72.067886,179.866913,2680.460693;-235.441925,403.854828,2654.427734;-407.872559,198.753571,2673.691406;-651.807495,260.706116,2562.997559;98.123634,399.813690,2666.401855;261.653168,189.819885,2699.644043;534.344788,167.206299,2616.783936;-178.615158,-40.850906,2696.804199;-227.532349,-470.939575,2810.661865;-267.819763,-808.786194,2855.457031;27.661907,-43.349960,2704.208984;89.417053,-466.726257,2835.274902;134.538879,-813.201904,2876.101074
-63.248360,612.400269,2644.927246;-67.061218,399.821106,2661.536133;-70.866165,177.334030,2680.189941;-233.509048,401.848755,2651.768799;-387.919006,186.363953,2680.335449;-624.982178,166.047516,2554.324219;99.386612,397.793457,2671.303467;248.340714,173.421097,2706.319824;502.547852,89.561646,2624.483643;-177.647552,-43.898575,2692.801025;-232.511749,-470.885986,2814.562744;-270.232727,-807.994507,2858.224854;28.305325,-46.407486,2704.886475;86.964890,-470.380859,2835.310303;131.792969,-815.459106,2876.337646
-62.746395,614.341003,2646.012939;-66.414886,400.090332,2662.501221;-70.950119,177.426300,2681.337646;-232.683289,402.482635,2650.748047;-370.459412,187.683029,2684.660400;-584.434631,84.390762,2576.154541;99.853516,397.698059,2674.254395;234.669266,160.708450,2708.658691;464.516479,20.071915,2647.629639;-178.398895,-43.757019,2692.899414;-237.989349,-468.135315,2821.168945;-272.322754,-805.838989,2865.220947;27.428190,-46.718475,2707.448730;85.508560,-472.131866,2833.242676;129.137482,-813.003052,2881.396729
-63.304123,610.072021,2647.075684;-66.613251,397.398743,2662.601562;-69.968369,174.633148,2681.678711;-232.656082,398.671783,2648.264648;-358.731079,181.842224,2686.837158;-544.858765,16.749695,2602.614258;99.429581,396.125732,2676.938477;223.094788,148.870575,2711.893066;404.203674,-51.845428,2677.903809;-176.147186,-47.344131,2691.877686;-234.258987,-471.073242,2823.069580;-270.515228,-811.076355,2866.043701;29.500210,-48.920792,2709.634033;88.713478,-474.711121,2833.626221;133.561554,-816.048401,2880.606689
-65.205284,611.654358,2648.098877;-66.621925,398.212463,2663.316406;-69.143021,175.366028,2682.185059;-232.696198,398.899414,2649.239502;-350.877380,172.913361,2692.925049;-506.977417,-35.919098,2629.623535;99.452339,397.525574,2677.393311;210.035965,148.943542,2713.445068;368.522949,-75.296066,2688.005859;-174.510406,-47.055023,2692.336182;-234.983612,-470.083893,2824.791992;-269.751770,-807.956055,2865.980469;31.182175,-47.905823,2709.771240;87.412590,-473.145599,2836.948975;133.436295,-812.909180,2876.840088
-67.650978,608.983826,2650.610107;-68.934822,396.146423,2663.869385;-70.827148,173.123596,2680.856201;-235.152512,396.628601,2651.684082;-344.417664,155.647217,2698.658203;-471.001282,-86.727264,2669.859619;97.282860,395.664185,2676.054688;205.506897,145.463593,2717.218262;342.312256,-98.659775,2712.515137;-175.676056,-49.600525,2690.295410;-240.793579,-474.245361,2814.888184;-273.834473,-811.173218,2863.221680;30.237116,-50.197906,2705.390625;84.111000,-475.826996,2832.313965;130.929901,-815.249390,2873.464844
-71.099937,608.946411,2651.361084;-71.905617,396.315186,2664.422363;-72.965065,173.250702,2681.149414;-238.254974,396.343933,2654.269775;-335.711456,148.824020,2711.327148;-425.675171,-111.541428,2698.839844;94.443733,396.286438,2674.574951;207.750916,145.730438,2721.601562;327.476074,-109.465302,2737.659912;-177.068726,-49.795959,2691.587402;-240.230927,-473.868378,2819.252441;-274.221893,-805.504272,2864.426025;29.019703,-49.831573,2704.165527;84.659821,-473.447113,2836.813965;130.237198,-810.617188,2875.698242
-77.230576,609.322632,2650.229004;-74.065681,396.439270,2664.037598;-71.881454,173.415253,2681.009766;-240.468063,394.145508,2655.311035;-330.357300,134.908875,2722.151855;-387.764221,-139.500458,2737.699219;92.336708,398.733093,2672.764160;209.373596,155.366150,2721.787598;323.605652,-100.642212,2760.160156;-172.781784,-51.029755,2692.575928;-235.310135,-475.529114,2819.252441;-268.126404,-809.387146,2866.061523;33.387310,-48.187805,2703.387939;91.032852,-471.342834,2836.723389;135.598785,-811.348022,2875.687256
-85.660522,608.085449,2649.674316;-76.154648,395.513855,2663.942383;-68.987144,172.685089,2681.569336;-242.432037,389.467712,2655.123535;-318.690887,128.571075,2727.517578;-366.409607,-152.707245,2752.947266;90.122726,401.559937,2672.761230;213.183380,172.684723,2723.902588;339.786346,-75.647110,2761.107178;-164.837128,-53.889542,2693.732666;-229.307373,-478.278198,2819.857422;-264.765900,-813.936646,2868.205566;41.197865,-46.397781,2704.659912;93.926071,-468.585388,2842.879150;138.433472,-805.703491,2876.516357
-93.706223,606.211182,2651.374268;-79.379669,393.839874,2665.052002;-67.508102,171.172668,2681.990723;-245.568527,384.436249,2657.911133;-303.467834,122.707306,2730.280762;-351.075867,-160.615753,2765.531006;86.809189,403.243500,2672.192871;227.087997,190.337830,2723.424805;372.992981,-46.825500,2760.856445;-158.592026,-57.320175,2694.505615;-230.466461,-480.611084,2820.135010;-265.619263,-808.470581,2865.289307;47.318943,-45.668900,2703.353271;92.393257,-469.249573,2839.894287;137.447662,-808.516479,2874.812988
-104.285706,603.823853,2650.168213;-84.035324,392.099518,2663.810303;-66.312149,169.833679,2680.463379;-250.005249,378.674652,2661.265869;-291.273682,107.040649,2735.947021;-333.561249,-178.057068,2776.264404;81.934601,405.524384,2666.354736;238.540131,210.157959,2722.633057;407.557922,-8.251205,2760.350342;-151.448395,-60.752182,2695.539551;-229.330124,-482.930847,2821.315918;-265.284729,-809.948730,2867.316406;54.270443,-44.112137,2698.693359;97.271057,-468.782593,2832.622070;138.618988,-810.065613,2873.415039
-117.506836,604.773132,2650.056396;-91.873962,393.097900,2664.081055;-68.881577,171.322571,2680.801758;-257.458160,376.157043,2667.078369;-281.735321,103.269623,2752.705566;-321.238251,-184.495026,2775.280029;73.710236,410.038757,2661.083740;258.270996,236.572464,2722.735596;455.244629,45.882538,2772.497803;-148.497177,-60.950546,2699.379883;-232.919891,-481.068604,2827.735840;-269.302155,-807.951050,2869.058350;56.718788,-39.954971,2695.665039;93.122620,-463.804688,2833.953857;132.829468,-810.147217,2874.082275
-128.329483,601.463989,2649.525879;-97.566330,390.765259,2663.935303;-70.166611,169.496399,2680.953369;-262.697693,370.891968,2671.410889;-277.450714,101.649536,2765.582764;-296.528503,-188.584320,2773.506104;67.565018,410.638550,2656.459717;274.638947,271.285461,2718.315918;496.407745,105.683914,2754.926514;-145.050629,-64.082138,2702.601807;-231.282196,-485.091309,2826.862549;-268.691956,-810.003052,2868.913818;59.516846,-39.462753,2693.341064;93.199493,-463.384521,2832.237549;132.998367,-816.152100,2876.815186
-140.461975,599.420349,2650.258545;-103.350861,389.948700,2663.548340;-69.952667,169.504578,2680.165527;-267.721619,365.880005,2674.614990;-274.625854,94.320068,2766.506592;-282.389923,-196.260071,2754.102783;61.019894,414.017395,2652.481689;289.816071,312.135742,2709.099609;532.295715,180.263275,2738.483398;-138.375885,-65.849182,2703.638184;-227.974243,-484.508972,2833.285156;-264.871490,-808.697876,2866.935059;65.266953,-36.029907,2689.927246;98.443939,-458.030426,2834.636230;135.319733,-810.386108,2874.215820
-150.464188,596.120117,2649.639648;-105.572205,388.669250,2664.094971;-65.647766,169.330475,2680.529297;-269.008026,359.939606,2677.698975;-277.091827,90.224762,2773.499268;-270.068542,-197.988159,2737.554443;57.863617,417.398865,2650.490967;300.408203,364.064545,2701.510986;561.393555,269.434998,2717.435303;-126.962189,-67.804596,2705.390381;-223.325195,-482.936584,2841.166992;-258.859985,-806.915039,2868.260498;75.515526,-32.211975,2688.536865;102.004425,-452.746521,2838.641602;141.041275,-808.087402,2878.483887
-160.398346,591.580261,2649.850342;-108.592758,385.707092,2664.547607;-62.579269,167.614471,2681.573242;-271.082031,352.612091,2679.756104;-297.097504,44.592163,2854.458008;-259.840515,-185.441238,2722.870850;53.896534,418.802094,2649.339111;310.708069,407.033630,2697.243652;584.847534,351.671387,2701.059326;-117.208511,-70.976562,2708.018799;-219.981232,-484.322357,2844.625244;-260.879486,-807.147827,2869.922852;84.076950,-29.979736,2689.178955;102.815857,-451.105652,2838.770752;140.954315,-809.217712,2881.625732
-168.590897,585.472229,2649.958984;-109.840836,381.925659,2664.749023;-57.001030,165.483185,2682.638672;-271.112976,343.926514,2681.349609;-285.855286,76.427551,2798.872070;-250.230759,-182.668335,2667.781494;51.431293,419.924744,2648.148438;312.359161,446.519562,2680.618652;590.781128,428.151825,2667.371582;-104.065857,-74.498917,2710.812012;-212.172638,-487.827759,2843.332031;-257.165894,-807.008179,2868.955566;95.743393,-27.419632,2690.244629;105.922241,-452.500549,2828.515625;143.347870,-808.664246,2879.089355
-175.767685,581.984314,2651.020264;-111.726311,380.176636,2665.942139;-53.742432,165.053253,2684.243896;-271.994354,338.489380,2683.704102;-282.199646,62.071625,2778.959473;-251.006653,-203.265594,2659.763428;48.541740,421.863892,2648.180176;306.681641,484.261200,2674.304199;581.168457,517.796692,2648.799561;-95.019569,-75.888855,2713.546387;-211.030823,-486.359985,2848.156738;-262.621765,-805.635986,2868.826172;103.502464,-24.251373,2691.544922;105.926422,-450.282776,2827.480225;139.604996,-807.438843,2879.343262
-181.764435,577.807190,2652.034180;-113.711594,377.842651,2665.878174;-51.649601,163.815964,2684.166016;-272.941803,333.414764,2686.296387;-280.067963,51.230682,2763.146240;-252.722321,-219.201263,2654.964111;45.518620,422.270569,2645.459961;301.340546,520.630859,2664.624512;570.088501,596.690491,2631.878906;-88.214935,-77.729416,2715.100830;-210.188385,-489.370544,2840.307129;-265.010742,-803.958862,2870.106201;109.039726,-22.692062,2689.806885;104.816147,-450.255798,2820.919434;139.438019,-811.247437,2876.804199
-184.022903,573.782837,2651.055908;-113.903450,374.901031,2665.166016;-50.321472,161.293976,2683.802734;-272.485321,329.774414,2688.968750;-277.512451,43.875885,2750.785645;-253.508133,-230.708557,2652.746094;44.678429,420.027649,2641.363281;294.172485,554.819092,2664.797363;548.544373,673.172363,2619.050781;-84.964592,-80.264359,2717.182861;-212.891785,-492.353577,2834.739746;-268.656677,-809.092896,2868.886475;111.485611,-24.361801,2687.696045;101.594299,-450.941040,2821.841309;138.395309,-816.069031,2875.692871
-184.159927,574.339478,2650.583496;-114.417091,374.943451,2665.617188;-51.455635,161.259796,2685.748291;-273.002533,330.616516,2691.092285;-276.588898,42.330902,2740.721924;-255.488510,-235.634033,2651.981689;44.168343,419.270386,2640.142090;290.592651,578.416016,2657.896240;528.690735,730.053772,2601.913086;-86.711212,-79.876953,2721.656982;-216.427917,-491.718658,2838.502686;-273.696991,-811.891907,2870.391113;109.722847,-24.970764,2690.101807;98.914665,-450.847107,2826.602295;132.202179,-809.307129,2878.824951
-184.483017,578.126343,2649.849609;-115.297211,377.989502,2666.319336;-53.965824,163.959381,2687.852051;-274.139496,335.138428,2692.819336;-276.728088,45.321045,2732.615479;-258.154083,-235.393280,2652.372070;43.545074,420.840546,2639.819336;291.802734,593.710266,2659.446289;501.274902,778.977478,2587.012207;-91.020935,-76.612564,2725.798828;-218.942230,-491.395813,2833.691650;-274.276215,-807.375793,2871.098633;105.752075,-23.528885,2692.970703;96.845406,-451.366821,2823.297607;129.986572,-808.411377,2877.577148
-180.157043,575.364502,2649.976562;-112.757706,376.241272,2666.717529;-53.144352,161.794159,2688.985840;-271.991882,334.710754,2693.051270;-281.797638,22.322632,2783.746582;-268.990509,-188.681946,2725.199463;46.476486,417.771790,2640.383789;296.407532,605.851990,2655.219727;480.657349,819.477966,2578.977051;-92.163284,-78.377625,2727.565674;-215.371185,-495.408752,2832.391846;-270.132141,-811.087524,2870.244873;105.101303,-26.928284,2694.942627;100.137177,-452.972809,2831.170898;133.819641,-818.328125,2875.319336
-174.313019,579.072449,2659.552979;-109.910324,379.322754,2671.118408;-51.771152,164.211975,2690.590820;-269.146942,338.807800,2698.988525;-290.037231,65.499023,2805.127686;-289.980164,-165.506363,2772.855713;49.326298,419.837708,2643.248291;304.694885,621.412720,2649.125488;468.954071,850.701660,2559.887939;-92.272339,-75.996109,2727.327637;-217.786987,-493.190186,2828.897461;-269.107361,-807.777466,2866.503662;105.008377,-25.801498,2692.798828;99.458755,-452.310242,2827.709717;134.135117,-808.341858,2872.532471
-165.729340,583.492310,2665.833496;-105.210999,382.393799,2673.992920;-49.400135,166.551331,2692.139160;-264.858917,343.448181,2701.766846;-301.266602,87.543167,2817.212646;-324.717896,-164.323761,2818.176514;54.436943,421.339386,2646.218994;313.351624,631.205688,2643.070801;458.102539,878.931152,2561.927979;-92.483772,-73.416122,2727.489990;-220.691559,-489.379089,2830.842285;-270.203003,-807.991089,2866.020752;105.305222,-25.166122,2693.080811;99.837936,-450.695557,2831.103516;132.928116,-810.602295,2873.613525
-153.850433,586.366394,2666.443115;-99.402351,383.402588,2673.704346;-48.888142,166.303162,2691.770020;-260.199249,348.125732,2699.385742;-321.672333,92.402634,2827.117920;-373.390076,-168.656021,2868.841309;61.394543,418.679504,2648.022949;322.178467,636.604553,2641.514893;444.237549,892.145447,2541.027344;-98.010818,-72.655396,2725.749023;-232.183746,-485.362427,2834.218018;-276.525177,-811.024353,2866.681885;101.262947,-28.937164,2693.922363;88.567955,-454.586212,2830.968506;128.269928,-813.891968,2875.509521
-142.037979,588.128235,2657.249268;-94.617722,383.954468,2670.552979;-51.300182,165.726532,2692.090088;-256.713745,354.139404,2694.471680;-346.133118,106.862854,2830.597900;-431.102234,-146.504837,2905.582031;67.478302,413.769531,2646.634277;331.074005,631.786804,2638.700439;434.329224,902.436279,2555.118896;-108.438049,-70.978622,2728.450195;-240.270432,-485.307251,2833.694824;-282.458557,-802.222656,2871.440918;92.472763,-34.024185,2698.804199;79.607162,-461.314575,2830.648926;122.893387,-815.636719,2880.745117
-128.234894,592.591858,2662.622803;-88.166862,386.379211,2671.909668;-51.397057,166.755615,2691.119629;-251.413727,360.857666,2692.598633;-368.646851,139.934174,2830.692139;-482.032532,-93.868195,2924.591064;75.080009,411.900757,2651.220703;348.056519,615.416504,2640.323975;434.326904,896.586670,2567.592773;-115.766327,-68.679779,2723.147217;-240.328125,-485.987183,2825.249268;-279.357849,-802.143799,2862.616455;86.511833,-37.056183,2697.511963;81.937370,-466.047302,2824.018066;125.919769,-814.802856,2876.644775
-113.383743,602.376587,2665.773926;-80.672089,393.942871,2673.291504;-50.172958,173.250214,2691.298096;-245.024200,372.488831,2688.722656;-440.419037,254.104584,2827.041260;-637.041138,104.603226,2956.036377;83.680023,415.396881,2657.860352;365.044525,579.226929,2641.584229;448.060364,866.454956,2585.291504;-121.519104,-60.737000,2718.867188;-242.158997,-476.482910,2831.194092;-277.278992,-797.290466,2861.215820;82.171448,-34.147858,2699.742188;80.753586,-462.146362,2829.803955;126.072556,-803.962280,2877.276367
-98.824982,606.222229,2657.364258;-74.572075,396.433838,2669.992432;-52.055065,175.143890,2691.253906;-239.849335,380.728943,2681.573242;-465.742493,287.559601,2822.977539;-682.129150,183.464203,2958.871582;90.705177,412.138702,2658.411621;378.988403,545.581177,2646.177246;464.420654,835.506653,2609.668213;-131.945114,-55.876907,2719.690918;-248.969772,-470.052246,2841.211670;-283.734192,-800.769653,2866.657959;72.869011,-36.415176,2705.339844;69.343048,-462.227234,2842.308594;121.413040,-810.679199,2882.721436
-83.026176,611.127502,2653.187744;-70.312752,400.715332,2669.454346;-59.557503,178.923218,2692.649902;-236.216034,393.636078,2678.689453;-492.883942,328.774292,2813.962891;-731.418274,275.278595,2953.665771;95.590523,407.794617,2660.219238;404.478699,522.283752,2649.012695;498.169067,814.538330,2659.189697;-151.644302,-47.257294,2721.570312;-262.923859,-463.185547,2842.737305;-295.325653,-797.170410,2869.897461;54.039795,-38.480530,2710.120605;55.837097,-465.960571,2841.795166;112.067703,-813.771118,2882.399414
-69.029800,613.531921,2651.636230;-68.141571,402.882874,2669.261475;-68.524994,180.945282,2693.044189;-234.239426,404.009888,2677.101318;-510.453003,377.377411,2800.466064;-757.801941,350.360229,2948.006836;97.956284,401.755859,2661.421631;395.728271,461.148651,2653.987549;530.124939,734.282715,2643.423096;-171.815399,-40.294052,2721.684082;-269.496704,-459.288269,2843.476074;-295.528259,-797.427124,2868.692383;33.998566,-41.690567,2711.969727;50.878380,-467.843445,2846.166992;109.979370,-812.555176,2877.190674
